config_id,family,c,gamma,fold,train_eer,validation_eer,validation_roc_auc,working_fmr,working_fnmr
rbf_svm__c_1__gamma_0.0001,rbf_svm,1.0,0.0001,3,0.10175438596491228,0.10666666666666667,0.9605135802469136,0.008888888888888889,0.24888888888888888
rbf_svm__c_1__gamma_0.001,rbf_svm,1.0,0.001,3,0.07602339181286549,0.13333333333333333,0.9324641975308642,0.0044444444444444444,0.31555555555555553
rbf_svm__c_1__gamma_0.01,rbf_svm,1.0,0.01,3,0.007017543859649123,0.13777777777777778,0.9248197530864198,0.008888888888888889,0.28444444444444444
rbf_svm__c_1__gamma_0.1,rbf_svm,1.0,0.1,3,0.0,0.10222222222222223,0.9642864197530865,0.008888888888888889,0.24888888888888888
rbf_svm__c_1__gamma_1,rbf_svm,1.0,1.0,3,0.0,0.27419354838709675,0.8111111111111111,0.0,0.37777777777777777
rbf_svm__c_10__gamma_0.0001,rbf_svm,10.0,0.0001,3,0.08070175438596491,0.13333333333333333,0.9317333333333334,0.0044444444444444444,0.3422222222222222
rbf_svm__c_10__gamma_0.001,rbf_svm,10.0,0.001,3,0.03742690058479532,0.15555555555555556,0.9177283950617284,0.008888888888888889,0.4177777777777778
rbf_svm__c_10__gamma_0.01,rbf_svm,10.0,0.01,3,0.0,0.14222222222222222,0.9246814814814815,0.008888888888888889,0.24888888888888888
rbf_svm__c_10__gamma_0.1,rbf_svm,10.0,0.1,3,0.0,0.10222222222222223,0.9638123456790123,0.008888888888888889,0.24888888888888888
rbf_svm__c_10__gamma_1,rbf_svm,10.0,1.0,3,0.0,0.2647058823529412,0.8200000000000001,0.0,0.36
rbf_svm__c_100__gamma_0.0001,rbf_svm,100.0,0.0001,3,0.05847953216374269,0.15555555555555556,0.9142518518518519,0.008888888888888889,0.47555555555555556
rbf_svm__c_100__gamma_0.001,rbf_svm,100.0,0.001,3,0.0035087719298245615,0.16444444444444445,0.9182024691358025,0.008888888888888889,0.3111111111111111
rbf_svm__c_100__gamma_0.01,rbf_svm,100.0,0.01,3,0.0,0.14222222222222222,0.9246814814814815,0.008888888888888889,0.24888888888888888
rbf_svm__c_100__gamma_0.1,rbf_svm,100.0,0.1,3,0.0,0.10222222222222223,0.9638123456790123,0.008888888888888889,0.24888888888888888
rbf_svm__c_100__gamma_1,rbf_svm,100.0,1.0,3,0.0,0.2647058823529412,0.8200000000000001,0.0,0.36
logistic_regression__c_0.001,logistic_regression,0.001,,4,0.10526315789473684,0.17333333333333334,0.9240493827160494,0.008888888888888889,0.6444444444444445
logistic_regression__c_0.01,logistic_regression,0.01,,4,0.07602339181286549,0.20444444444444446,0.8992987654320987,0.0044444444444444444,0.7688888888888888
logistic_regression__c_0.1,logistic_regression,0.1,,4,0.06315789473684211,0.2222222222222222,0.879288888888889,0.008888888888888889,0.8311111111111111
logistic_regression__c_1,logistic_regression,1.0,,4,0.06315789473684211,0.2311111111111111,0.8683456790123457,0.008888888888888889,0.8533333333333334
logistic_regression__c_10,logistic_regression,10.0,,4,0.06315789473684211,0.24,0.865837037037037,0.008888888888888889,0.8577777777777778
logistic_regression__c_100,logistic_regression,100.0,,4,0.06315789473684211,0.24,0.8655012345679013,0.008888888888888889,0.8577777777777778
linear_svm__c_0.001,linear_svm,0.001,,4,0.0935672514619883,0.19111111111111112,0.9122962962962964,0.008888888888888889,0.6577777777777778
linear_svm__c_0.01,linear_svm,0.01,,4,0.06666666666666667,0.2,0.8890074074074074,0.0044444444444444444,0.8044444444444444
